微博 ID,评论者昵称,评论内容,评论时间,cleaned_content,segmented_content,情感分析结果,解析
5161218923299300,归港老船,一起来玩吧[加油],Thu May 01 18:50:44 +0800 2025,一起来玩吧,起来 玩吧,1,"该评论使用了邀请性表达""一起来玩吧""，带有积极友好的邀请意味，体现了分享和互动的正面态度，整体情感倾向为正面。"
5161218923299300,霍时尚,感谢分享[哇][哇],Thu May 01 18:30:48 +0800 2025,感谢分享,感谢 分享,1,该评论使用了“感谢”这一积极词汇，表达了对分享行为的认可和感激之情，体现了友好的互动态度，整体情感倾向为正面。
5161218923299300,圈内漂流瓶,精彩内容值得关注,Thu May 01 18:40:51 +0800 2025,精彩内容值得关注,精彩内容 值得 关注,1,该评论使用了“精彩”、“值得关注”等积极词汇，表达了对内容的认可和推荐态度，整体情感倾向为正面。
5161218923299300,科迪莉亚占星猫,我来了，五一快乐啊,Thu May 01 18:23:08 +0800 2025,我来了 五一快乐啊,我来 五一 快乐,1,评论使用了“五一快乐”这一节日祝福语，表达了对节日的喜悦和对他人的友好祝愿，整体情感积极正面。
5161218923299300,春意浓醉元宵,下午好呀,Thu May 01 18:23:34 +0800 2025,下午好呀,,0,该评论仅是一个日常问候语“下午好呀”，没有表达任何具体的情感倾向或评价性内容，属于中性社交用语。
5161218923299300,雨中曲漫话,一起玩游戏,Thu May 01 18:45:47 +0800 2025,一起玩游戏,一起 玩游戏,0,"该评论仅陈述了""一起玩游戏""这一事实，没有使用任何带有情感色彩的词汇，也没有表达明显的喜好或厌恶，属于客观描述性内容，因此情感倾向为中性。"
5161218923299300,仙雾萦绕元宵,下午好吖,Thu May 01 18:23:44 +0800 2025,下午好吖,,0,该评论仅包含问候语“下午好吖”，是一种日常的礼貌性表达，没有涉及对具体事物的评价或情感流露，因此情感倾向为中性。
5160865411892972,海咪梅丽号,下午好啊,Wed Apr 30 20:01:09 +0800 2025,下午好啊,,0,该评论仅包含日常问候语“下午好啊”，没有表达明确的情感倾向或评价内容，属于中性表达。
5160865411892972,糖星洒落宁心,好，nice，棒🥰,Wed Apr 30 21:11:47 +0800 2025,好 nice 棒,nice,1,该评论使用了“好”、“nice”、“棒”等多个积极词汇，直接表达了对事物的高度赞赏和喜爱，整体情感倾向明显为正面。
5160865411892972,俞嶷瞳行soso,晚上好啊，博文精彩,Wed Apr 30 20:04:46 +0800 2025,晚上好啊 博文精彩,博文 精彩,1,评论使用“晚上好啊”的友好问候和“博文精彩”的积极评价，表达了对内容的认可与赞赏，整体情感倾向为正面。
5160865411892972,独孤九鎗,晚上好，感谢分享，康泰平安[握手][作揖][爱你],Wed Apr 30 19:35:32 +0800 2025,晚上好 感谢分享 康泰平安,感谢 分享 康泰 平安,1,评论使用了“晚上好”、“感谢分享”、“康泰平安”等礼貌和祝福性词汇，表达了对分享者的友好问候与美好祝愿，整体情感倾向积极正面。
5160865411892972,是糖宝柚,好，nice，棒🥰,Wed Apr 30 19:29:59 +0800 2025,好 nice 棒,nice,1,评论中使用了“好”、“nice”、“棒”等多个积极词汇，这些词语都表达了强烈的赞赏和肯定态度，整体情感倾向明显为正面。
5160865411892972,Fairy小晴子,感谢分享，晚上好呀,Wed Apr 30 19:33:26 +0800 2025,感谢分享 晚上好呀,感谢 分享,1,该评论使用了“感谢分享”表达感激之情，并以“晚上好呀”传递友好问候，整体语气礼貌且积极，体现了对分享者的认可与善意互动。
5160865411892972,罗文清forever,太精彩了，喜欢看[嘻嘻],Wed Apr 30 19:29:06 +0800 2025,太精彩了 喜欢看,太精彩 喜欢,1,评论中使用了“太精彩了”和“喜欢看”等直接表达喜爱和赞赏的积极词汇，明确传达了观看后的愉悦和满意情绪，整体情感倾向非常积极正面。
5160865411892972,最爱玉萌萌撒娇,周三愉快🌸感谢分享！,Wed Apr 30 19:18:33 +0800 2025,周三愉快 感谢分享,周三 愉快 感谢 分享,1,该评论使用了“愉快”、“感谢分享”等礼貌和积极的词汇，表达了对分享者的友好问候和感激之情，整体情感倾向为正面。
5160865411892972,营业红眼班_Casting,晚上好呀,Wed Apr 30 19:22:19 +0800 2025,晚上好呀,,0,该评论仅为日常问候语“晚上好呀”，没有表达具体的情感倾向或态度，属于中性社交用语，不包含明显的积极或消极情绪。
5160865411892972,早睡早起身体好的虫虫,内容精彩，谢谢分享[给你小心心],Wed Apr 30 19:16:08 +0800 2025,内容精彩 谢谢分享,内容 精彩 谢谢 分享,1,评论中使用了“精彩”这一积极词汇表达对内容的肯定，同时“谢谢分享”体现了感激和认可的态度，整体情感倾向为正面。
5160865411892972,悬浮胶片,💜晚上好啊宝,Wed Apr 30 19:28:43 +0800 2025,晚上好啊宝,,1,"该评论使用了""晚上好啊宝""这样亲切友好的问候语，""宝""作为网络昵称带有亲昵和喜爱的情感色彩，表达了对对方的关心和友好态度，整体情感倾向为正面。"
5160865411892972,憨憨的一朵菌子,下午好🎈周三愉快,Wed Apr 30 19:14:20 +0800 2025,下午好 周三愉快,周三 愉快,0,该评论仅包含日常问候语“下午好”和“周三愉快”，属于礼貌性表达，没有涉及具体情感评价或态度倾向，因此情感倾向为中性。
5160865411892972,喵里喵Original,感谢科普，不错[可爱][可爱][可爱],Wed Apr 30 18:47:34 +0800 2025,感谢科普 不错,感谢 科普 不错,1,"评论中使用了""感谢""和""不错""等积极词汇，表达了对科普内容的认可和赞赏，整体情感倾向为正面。"
5160865411892972,Re7ttvA_,晚上好啊,Wed Apr 30 18:24:32 +0800 2025,晚上好啊,,0,该评论只是简单的问候语“晚上好啊”，没有表达任何具体的情感倾向或评价内容，属于日常交流中的中性表达。
5160865411892972,月老牵线元宵,下午好吖,Wed Apr 30 18:26:44 +0800 2025,下午好吖,,0,该评论仅为日常问候语“下午好吖”，语气友好但未表达具体观点或评价，没有明显的积极或消极情感倾向，属于中性表达。
5160865411892972,漫羊羊R,感谢分享精彩内容，辛苦了！,Wed Apr 30 18:07:47 +0800 2025,感谢分享精彩内容 辛苦了,感谢 分享 精彩内容 辛苦,1,该评论使用了“感谢分享”、“精彩内容”、“辛苦了”等积极词汇，表达了对分享者的感激和对内容的认可，整体情感倾向为正面。
5160865411892972,墨羽轻流年-,下午好呀[打call],Wed Apr 30 17:43:43 +0800 2025,下午好呀,,0,该评论为日常问候语“下午好呀”，属于礼貌性打招呼，没有表达明显的积极或消极情绪，也未涉及具体评价内容，因此情感倾向为中性。
5160865411892972,夏说,下午好呀[羞嗒嗒],Wed Apr 30 18:24:15 +0800 2025,下午好呀,,0,该评论仅是一个日常问候语“下午好呀”，没有表达任何具体观点或情感倾向，属于中性社交用语，既不包含积极评价也不含消极情绪。
5160865411892972,吃屋边草的兔子,下午好，感谢分享[心],Wed Apr 30 17:34:40 +0800 2025,下午好 感谢分享,感谢 分享,0,该评论仅包含日常问候和感谢分享的礼貌性表达，没有明显的积极或消极情感词汇，属于中性社交互动，不涉及具体情感倾向。
5160865411892972,来给你加个祝福,表现很出色！💯,Wed Apr 30 17:18:10 +0800 2025,表现很出色,表现 出色,1,该评论使用了“很出色”这一明确积极的评价词汇，直接表达了对表现的高度认可和赞赏，整体情感倾向明显为正面。
5160531872450755,小姨点子多,写的好棒啊[鼓掌],Tue Apr 29 20:11:51 +0800 2025,写的好棒啊,,1,评论中使用了“好棒啊”这一明确的赞美性表达，直接表达了对作品内容的强烈赞赏和喜爱，情感倾向非常积极正面。
5160531872450755,王裕雅沙龙,地铁酷跑很好玩呢,Tue Apr 29 20:02:23 +0800 2025,地铁酷跑很好玩呢,地铁 酷跑 好玩,1,评论中使用了“很好玩”这一明确的积极评价词汇，直接表达了对“地铁酷跑”游戏的喜爱和肯定，整体情感倾向清晰为正面。
5160531872450755,贵妇十三姨,感谢分享，写的真棒,Tue Apr 29 19:57:08 +0800 2025,感谢分享 写的真棒,感谢 分享 真棒,1,该评论使用了“感谢分享”、“真棒”等积极词汇，表达了对分享内容的认可和赞赏，整体情感倾向为正面。
5160531872450755,柠檬糖然然,谢谢博主的分享呀～,Tue Apr 29 19:59:16 +0800 2025,谢谢博主的分享呀,谢谢 博主 分享,1,评论使用了“谢谢”表达感激之情，配合“呀”的语气词显得亲切友好，整体表达了对博主分享内容的认可和感谢，情感倾向明显为正面。
5160531872450755,霍时尚,感谢分享[哇][哇],Tue Apr 29 19:57:05 +0800 2025,感谢分享,感谢 分享,1,该评论使用了“感谢”这一礼貌用语，表达了对分享行为的感激和认可，体现了积极的互动态度，整体情感倾向为正面。
5160531872450755,花盖冻梨有点酸,下午好啊,Tue Apr 29 19:34:07 +0800 2025,下午好啊,,0,该评论仅是一句日常问候语“下午好啊”，没有表达任何具体观点或情绪，既无积极词汇也无消极词汇，属于中性表达。
5160531872450755,畅玩体,感谢分享🌷,Tue Apr 29 19:55:38 +0800 2025,感谢分享,感谢 分享,1,该评论使用了“感谢”这一积极词汇，表达了对分享行为的认可和感激之情，体现了友善和支持的态度，整体情感倾向为正面。
5160531872450755,戏精小喵,感谢分享,Tue Apr 29 18:29:43 +0800 2025,感谢分享,感谢 分享,1,该评论使用了“感谢”这一积极词汇，表达了对分享行为的认可和感激之情，体现了友善和支持的态度，整体情感倾向为正面。
5160531872450755,万事兴隆龙,看起来太好玩了[打call],Tue Apr 29 19:48:51 +0800 2025,看起来太好玩了,看起来 好玩,1,评论中使用了“太好玩了”这一强烈表达喜爱和兴趣的词汇，直接传递出对内容或体验的积极评价和期待，整体情感倾向明确为正面。
5160531872450755,电竞大舅哥,傍晚好呀[太开心],Tue Apr 29 18:07:58 +0800 2025,傍晚好呀,傍晚,0,"该评论为日常问候语""傍晚好呀""，属于礼貌性问候，没有表达明显的情感倾向或评价内容，因此情感倾向为中性。"
5160531872450755,故里春三月,又看到你了，点赞,Tue Apr 29 18:12:18 +0800 2025,又看到你了 点赞,看到 点赞,1,评论中“又看到你了”表达了对对方的熟悉和关注，“点赞”是积极的互动行为，表明支持和认可，整体传递出友好的情感倾向。
5160531872450755,薯片刺客指挥官,游戏好好玩啊,Tue Apr 29 17:58:27 +0800 2025,游戏好好玩啊,游戏 好玩,1,该评论直接使用了“好好玩”这一积极表达，明确传达了对游戏的喜爱和享受，整体情感倾向明显为正面。
5160531872450755,仙雾萦绕元宵,下午好呀,Tue Apr 29 18:04:01 +0800 2025,下午好呀,,0,该评论为日常问候语“下午好呀”，仅表达礼貌性问候，未包含明显的情感倾向或评价性词汇，属于中性表达。
5160531872450755,吃屋边草的兔子,下午好！感谢分享,Tue Apr 29 17:54:31 +0800 2025,下午好 感谢分享,感谢 分享,0,该评论仅包含礼貌性问候和感谢，如“下午好”和“感谢分享”，没有表达明确的情感倾向或评价内容，属于中性表达。
5160531872450755,漫羊羊R,感谢分享精彩内容，辛苦了！,Tue Apr 29 17:39:15 +0800 2025,感谢分享精彩内容 辛苦了,感谢 分享 精彩内容 辛苦,1,评论中使用了“感谢分享”和“辛苦了”等礼貌用语，表达了对分享者的感激和对其付出的认可，整体情感倾向积极正面。
5160531872450755,我是庆王爷,谢谢博主分享！,Tue Apr 29 17:35:04 +0800 2025,谢谢博主分享,谢谢 博主 分享,1,该评论使用了“谢谢”这一礼貌用语，表达了对博主的感谢和认可，体现了积极友好的互动态度，整体情感倾向为正面。
5160531872450755,娱情小幺-,快来玩吧[彩虹屁][彩虹屁],Tue Apr 29 17:34:47 +0800 2025,快来玩吧,玩吧,1,评论使用了“快来玩吧”这一积极邀请的表达方式，带有明显的鼓励和期待意味，整体情感倾向为正面。
5160177708307734,上海-细雨,跟着地铁酷跑起来！,Mon Apr 28 21:48:04 +0800 2025,跟着地铁酷跑起来,跟着 地铁 酷跑 起来,1,该评论使用了“酷跑起来”等积极词汇，表达了对活动的参与热情和兴奋感，整体情感倾向为正面。
5160177708307734,落叶霜花梦,晚上好啊[哇],Mon Apr 28 19:37:46 +0800 2025,晚上好啊,,0,该评论仅为日常问候语“晚上好啊”，没有表达对特定事物或内容的评价，也没有使用明显的情感词汇，属于中性表达。
5160531872450755,耶爷嘢业,下午好呀,Tue Apr 29 17:33:59 +0800 2025,下午好呀,,0,该评论只是简单的问候语“下午好呀”，属于日常礼貌性表达，没有涉及任何评价性内容或情感词汇，因此整体情感倾向为中性。
5160177708307734,悬浮胶片,真的是太棒啦[干饭人],Mon Apr 28 19:24:59 +0800 2025,真的是太棒啦,太棒,1,"评论使用了""太棒啦""这一带有强烈积极情感的感叹表达，直接传达了高度的满意和赞赏情绪，整体情感倾向明显为正面。"
